cat1,cat2,cat3,contentsid,contenttype,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,sigungucode,tel,title,address,summary,accomcount,chkbabycarriage,chkcreditcard,chkpet,expguide,heritage1,heritage2,heritage3,infocenter,parking,restdate,usetime,like_count,review_count,tag
인문(문화/예술/역사),산업 관광지,식음료,2503694.0,12.0,,,,126.2412647,33.35848041,제주시,,제주맥주,제주특별자치도 제주시 한림읍 금능농공길 62-11 (한림읍),"제주맥주는 30년 양조 노하우를 보유한 뉴욕 No.1 크래프트 맥주사 브루클린 브루어리와 15년 이상 경력의 세계 반열 브루어가 참여하여 탄생한 양조장이다. 좋은 맥주로 맥주 미식 문화를 창조하는 것을 목표로 하고 있다. 국내 최고 양조 시설을 갖추고 있으며, 도슨트의 안내에 따라 체험 및 내부 시설 관람을 할 수 있는 투어 프로그램을 운영하고 있다.<br>",1회 최대 40명,불가,불가,불가,"<a href=""https://brewery.jejubeer.co.kr/""""target=""""_blank"""" title=""""제주맥주"""">https://brewery.jejubeer.co.kr/</a>""",N,N,N,064-798-9872,있음,"매주 월요일, 화요일<br>설/추석 전날, 당일","양조장 펍 13:00~19:30 (라스트오더 19:00)<br>
브랜드 샵 12:30~19:30",0.0,420.0,"['체험', '맛집']"
인문(문화/예술/역사),체험 관광지,농산어촌 체험,2516416.0,12.0,,,,126.7786838,33.40268128,서귀포시,,낙타트레킹,제주특별자치도 서귀포시 표선면 번영로 2564-21 (포니밸리) 내 낙타트레킹,"제주도에서 낙타와 가까이서 교감할 수 있는 이색 체험을 할 수 있는 곳이다. 
호주 청정지역의 낙타를 국내 최초로 수입하여 제주도의 아름다운 자연경관과 더불어 낙타 트레킹 체험을 할 수 있다. 안전요원이 동행하기 때문에 누구나 쉽고 안전하게 체험이 가능하다. 예약은 패키지 관광 혹은 단체일 때만 가능하다.",,불가,불가,불가,,N,N,N,064-787-2256,있음,연중무휴(우천 시 사전확인 필요),09:00~17:00 (휴게시간 12:00~13:00 / 입장마감 16:30),0.0,533.0,"['승마', '자연', '체험', '힐링']"
인문(문화/예술/역사),휴양 관광지,테마공원,2553685.0,12.0,http://tong.visitkorea.or.kr/cms/resource/88/2553688_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/88/2553688_image2_1.bmp,Type3,126.4879352,33.47068856,제주시,,수목원테마파크(아이스뮤지엄),제주특별자치도 제주시 은수길 69 ,"수목원테마파크(아이스뮤지엄)에는 다양한 얼음 조각전시와 관람객들이 직접 체험할 수 있는 이글루, 대형 아이스 미끄럼틀로 더욱 재미있는 공간을 연출하였다. 아이들이 더욱 좋아하는 5D영상관과 그림이 살아 움직이는 증강현실 착시아트가 있어 더욱 실감 나는 AR증강현실 체험을 할 수 있다. 더 나아가 2018년 6월부터 테마파크 본관 후면에 야시장 골목상권을 형성하였고 제주식 푸드 트럭 프로젝트로서 SNS에서 인기몰이를 이어가는 등 국내 먹거리 문화를 주도하고 있다.",,가능,가능,불가,"초콜릿 만들기 체험, 쿠키 만들기 체험, 티셔츠 그리기 체험 등<br/>
※ 요금은 홈페이지 참조",N,N,N,064-742-3700,있음,연중무휴,"09:00~19:00(입장마감 18:00)<br/>
※ LED공원 09:00~22:00",0.0,0.0,"['체험', '박물관', '축제', '맛집', '재래시장', '디저트']"
인문(문화/예술/역사),산업 관광지,식음료,2554570.0,12.0,,,,126.33741,33.44446963,제주시,,제주샘주 양조장,제주특별자치도 제주시 애월읍 애원로 283 ,"제주샘주는 과거 제주 조상들이 즐겨 마시던 전통주를 제주 청정 지하 암반수로 빚어 재현함과 동시에 현대인의 기호에 맞게 주질을 변형, 발전시키고자 하는 목적으로 운영하고 있다. <찾아가는 양조장>에 선정되어 다양한 체험 프로그램을 진행 중인데, 제주 전통주인 ‘고소리 술’과 ‘오메기 술’을 직접 맛보고, 술이 만들어지는 과정도 알아갈 수 있다. 오메기떡 체험, 쉰다리 체험, 칵테일 만들기 체험 등이 가능하다. 제주도에서 특별한 경험을 해보고 싶다면, 제주샘주에 들러보기를 추천한다.",최소 2인 이상~최대 30명,불가,불가,불가,"* 프로그램 : 양조장 견학 → 동영상 시청 → 체험시연 → 체험실습</br>
* 체험 프로그램 : 쉰다리 체험, 오메기떡 체험, 칵테일 체험",N,N,N,064-799-4225,있음,명절 연휴,"09:30~18:00 <br>
휴게시간 12:00~13:00",0.0,55.0,"['체험', '맛집', '디저트']"
인문(문화/예술/역사),산업 관광지,기타,2562214.0,12.0,http://tong.visitkorea.or.kr/cms/resource/95/2562195_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2562195_image2_1.jpg,Type3,126.3076046,33.30651775,서귀포시,,신화테마파크,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98 ,"인기 캐릭터 '라바'를 탄생시킨 글로벌 3D 애니메이션 제작사, 투바앤(TUBAn)의 다양한 캐릭터와 스토리가 가득한 신화테마파크는 방문객들에게 흥미롭고 환상적인 하루를 선사한다. 환상적인 여행으로 안내하는 '로터리 파크'를 지나, 정글 속 신비한 고대 도시 '오스카 뉴월드'를 거쳐, 귀여운 캐릭터와 볼거리 가득한 '라바 어드벤처 빌리지'에 다다르는 여정, 15가지 짜릿한 놀이기구와 어트랙션, VR체험, 신나는 퍼레이드까지 즐길수 있다.<br>","약 7,000명 수용 가능(동시간 대 기준)",가능,가능,,"[zone1] 로터리파크 4D 영상관, 파인딩 라바, 플라윙 휠<br />
<br />
[zone2] 라바 스페이스 어드벤쳐, 라바 스윗 케로셀, 라바 월드 익스프레스, 어드벤쳐 플레이 그라운드, 파인딩 라바<br />
<br />
[zone3] 벅스 댄스, 댄싱 오스카, 오스카의 스핀앤 범프, 오스카의 드래곤, 오스카의 브이월드",N,N,N,1670-1188,있음,연중무휴,10:00~20:00,0.0,3287.0,['체험']
인문(문화/예술/역사),산업 관광지,기타,2562239.0,12.0,http://tong.visitkorea.or.kr/cms/resource/15/2562215_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2562215_image2_1.jpg,Type3,126.319748,33.30725953,서귀포시,,신화워터파크,제주특별자치도 서귀포시 신화역사로304번길 38 ,"파도풀, 유수풀을 포함한 18개의 풀과 슬라이드, 6개의 식음 매장, 찜질방까지 갖춘 제주 최대 실내외 워터파크로 3,000명까지 동시 수용할 수 있다. 시아에 최초로 도입된 슬라이드 ''슈퍼 크리퍼코일''과 ''자이언트 더블리프''와 함께 신화워터파크에서만 즐길 수 있는 짜릿한 즐거움과 수유실과 어린이 전용 풀장, 아시아 최초로 도입된 2개의 워터 슬라이드, 프라이빗한 휴식을 제공하는 카바나, 소금방·황토방·불가마를 갖춘 찜질방, 햄버거와 생맥주를 즐길 수 있는 식음료 매장까지 만끽할 수 있다.","약 4,000명 수용 가능(동시간 대 기준)",불가,가능,불가,"웨이브 리버 존, 환상 해변, 트로피칼 리버, 신화 찜질방",N,N,N,1670-1188,있음,"매년 3월, 유지보수의 관계로 영업 중지.","실내 12:00 - 20:00<br>
실외 12:00 - 18:00",0.0,365.0,"['힐링', '자연속휴식', '체험', '호텔', '리조트', '호캉스']"
자연,자연 관광지,해수욕장,2564158.0,12.0,http://tong.visitkorea.or.kr/cms/resource/55/2564155_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2564155_image3_1.jpg,Type3,126.9239478,33.4523087,서귀포시,,광치기해변,제주특별자치도 서귀포시 성산읍 고성리 ,"성산일출봉에서 섭지코지로 향하는 길목에 있는 광치기 해변은 제주올레 1코스의 마지막이자 2코스가 시작되는 곳이다. 펄펄 끓던 용암이 바다와 만나 빠르게 굳어지며 형성된 지질구조가 특징이며, 특히 썰물 때는 바닷물에 가려있던 비경들이 속속들이 들어나 숨은 비경을 선사한다. 용암 지질과 녹색 이끼가 연출하는 장관은 전 세계 어디서도 볼 수 없는 풍경을 자아내어 많은 사진작가들이 찾는 사진명소이기도 하다. 특히 성산일출봉 옆으로 뜨는 일출을 한 프레임에 담을 수 있어 연말연시에 많은 사람들이 찾는다. 광치기 해변의 모래는 현무암의 풍화작용으로 오랜 세월에 걸쳐 만들어진 입자로, 검은 색을 띄는 것이 특징이다.<br>",,불가,불가,불가,,N,N,N,064-740-6000,공용주차장 ,,,0.0,257.0,"['성산일출봉', '자연', '해안도로', '바다', '산책', '일몰', '올레길']"
자연,자연 관광지,자연상태 관광지,2602741.0,12.0,,,,126.8997102,33.48615734,제주시,,종달리 해안도로,제주특별자치도 제주시 구좌읍 종달리 ,"종달해안도로는 광치기해변에서 시작하는 해맞이해안도로의 일부로 하도해변까지 이르는 길로 약 11.2km 이다. 동쪽에 있는 해안도로라서 해맞이라는 이름이 붙었고, 해가 뜰 때도 물론 장관이지만 해가 질 무렵에도 아름다운 하늘과 바다의 색을 뽐낸다. 전동기로는 약 45분, 빠른 걸음으로는 약 2시간 13분, 보통 걸음으로는 3시간 43분 정도가 소요된다. 종달리해안에는 수국이 가득 심어져 있어 5월 말부터 6월 내내 활짝 핀 수국이 가득한 길을 지날 수 있다. 길이 구불구불하여 우도와 성산일출봉이 번갈아 보이며,  종달리 전망대에 올라 주변 풍경을 한눈에 담아보는 것도 좋다.마지막 지점인 하도해변은 조용한 분위기에 에메랄드 빛을 띠고 있으며, 건너편의 철새 도래지를 바라보며 여유를 느끼기에 제격이다.<br>",,불가,불가,불가,,N,N,N,064-740-6000,,,,0.0,21.0,"['해안도로', '자연', '바다', '산책', '일몰', '우도', '성산일출봉', '올레길']"
인문(문화/예술/역사),휴양 관광지,공원,2602774.0,12.0,http://tong.visitkorea.or.kr/cms/resource/70/2602770_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/70/2602770_image2_1.bmp,Type3,126.4188396,33.2971261,서귀포시,,제주다원 녹차미로공원,제주특별자치도 서귀포시 산록남로 1240 (색달동),"중문관광단지에서 12분 거리. 한라산 해발 500m 청정지역에 위치하고 있으며, 서귀포 70경 중 제 1경이라 할 만큼 아름다운 전망을 자랑합니다. 한라산 중턱에서 바라보는 싱그런 녹차밭과 가슴 속까지 뻥~ 뚫리는 막힘없는 뷰와 수평선 끝가지 제주도 남쪽 먼바다를 한 눈에 바라볼수 있는 파노라마로 펼쳐진 풍경을 감상할 수 있습니다. 5만평규모의 드넓은 녹차밭과 순수 녹차나무로만 이루어진 녹차미로 5개코스 (총 5단계 레벨)와 전망대, 해먹체험장, 동물농장, 티카페, 핑크뮬리정원 등 다양한 포토존과 볼거리, 즐길거리가 준비되어 있습니다.

※ 반려견 동반 여행 정보
- 탐방로, 둘레길, 포토존, 카페
- 대형경도 목줄만 잘 차면 입장 가능<br>",500명,불가,가능,,5단계 레벨 녹차미로찾기 체험/염소먹이주기 체험/녹차잎따기체험/녹차꽃따기체험/해먹체험 등,N,N,N,064-738-4433,있음,연중개방,09:00~18:00,0.0,443.0,"['자연', '한라산', '카페', '체험', '산책', '힐링', '자연속휴식']"
인문(문화/예술/역사),휴양 관광지,테마공원,2606209.0,12.0,http://tong.visitkorea.or.kr/cms/resource/05/2608205_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/05/2608205_image2_1.bmp,Type3,126.3720161,33.41133773,제주시,,화조원,제주특별자치도 제주시 애월읍 애원로 804 ,"화조원은 높은 하늘에 떠있는 매, 밤중에 눈을 밝히고 있는 올빼미, 오색의 매력을 가진 앵무새, 하얀 솜털의 귀여운 알파카 등 늘 멀리서 지켜볼 수밖에 없었던 다양한 새들과, 소형 동물들을 직접 체험할 수 있다. 
맹금류 체험, 알파카 체험, 앵무새 체험, 맹금류 자유비행 관람 등 다양한 체험 프로그램이 운영되고 있다.",약 300명,가능,가능,불가,"* 알파카 먹이주기체험 - 체험비용 (무료)<br />                                          
* 맹금류 직접 체험 프로그램 - 체험비용 (무료)<br />                                    
* 앵무새 먹이주기 체험 - 체험비용 (무료)<br />                               
* 금붕어,잉어 먹이주기체험 - 체험비용 (무료)<br />                                     
* 토끼, 거북이 먹이주기 체험 - 체험비용 (무료)<br />                                    
* 물새 먹이주기 체험 - 체험비용 (무료)<br />                                              
* 맹금류 자유비행 관람 - 관람료 (무료)<br />                                        
* 잉꼬 먹이주기 체험 - 체험비용 (무료)<br />                                            
* 뿔닭(호로조), 백비둘기 비행 관람 - 관람료 (무료)",N,N,N,064-799-9988,있음(소형 150대 / 버스 30대),연중무휴,"하절기(4월~10월) 09:00~18:00 (입장마감 17:00)<br />
동절기(11월~3월) 09:00~17:30 (입장마감 16:30)<br />
맹금류 / 호로조 비행공연 시간 11:00 / 13:00 / 15:00 / 16:30",0.0,407.0,"['체험', '자연']"
인문(문화/예술/역사),휴양 관광지,테마공원,2606210.0,12.0,http://tong.visitkorea.or.kr/cms/resource/54/2642854_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2642854_image2_1.jpg,Type3,126.4853024,33.45857597,제주시,,브릭캠퍼스 제주,제주특별자치도 제주시 1100로 3047 (노형동),"브릭 캠퍼스는 세계 최초, 세계 유일의 브릭 아트 테마파크이다. ‘모두가 예술가’라는 모토 아래, 국내외 최고 아티스트들의 작품을 감상하고 체험하며 결국에는 스스로 하나의 완성된 브릭 작품을 직접 만들어 볼 수 있는 특별한 공간이다. 브릭 캠퍼스는 입학과 졸업이라는 개념이 도입된 캠퍼스로 브릭 한 조각에 예술적, 창의적 영감을 불어넣어 보기를 바란다. 작은 브릭들이 쌓여 하나의 멋진 작품이 완성되듯, 브릭 캠퍼스를 나서는 순간 이미 예술가가 되어 있을 것이다. 이제 브릭 캠퍼스의 신입생이 되어 여러분의 무한한 상상력을 키워보기 바란다. ‘브릭’이라면 이 세상의 그 어떤 것도 만들어 낼 수 있다.",제한 없음,불가,가능,불가,,N,N,N,064-712-1258,있음(승용차 약 100~150대 / 대형 버스 약 10대),연중무휴,10:00~18:00 (입장마감 17:30),0.0,2139.0,['체험']
인문(문화/예술/역사),체험 관광지,농산어촌 체험,2606298.0,12.0,http://tong.visitkorea.or.kr/cms/resource/91/2611491_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/91/2611491_image2_1.bmp,Type3,126.3267464,33.35016878,제주시,,성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53 ,"성이시돌목장은 아일랜드인 맥글린치(한국명 임피제) 신부님이 1954년 제주 한림지역에 부임하면서 가난한 지역민을 돕기 위한 가축은행을 열면서 시작되었다. 1961년 정식으로 중앙 실습 목장을 열고 축산업 교육과 함께 양돈, 면양, 비육우 및 낙농사업을 펼쳤으며 현재는 경주마와 젖소를 주로 사육하여 유수의 경주마와 유기농 우유를 생산하여 그 수익을 여러 복지사업에 사용하고 있다. 넓은 초지와 오랜 역사를 상징하는 ‘테쉬폰’ 등 근대건축물이 어우러져 이국적인 풍광을 즐길 수 있고, 목장의 우유를 이용한 카페와 신앙을 주제로 한 산책로와 공원 등을 방문할 수 있다.",,불가,불가,불가,,N,N,N,064-796-0396,,시설별 상이 (전화문의),,0.0,45.0,"['역사', '자연', '카페', '산책', '체험']"
